event_id,video_id,ticker,company_name,creator,publish_date,recommendation_type,event_quality_score,classification_confidence,direction_confidence,ticker_disambiguation_score,evidence_verb_count,explicit_buy_sell_hold_terms,conditional_language_flag,ambiguous_language_flag,historical_discussion_flag,option_or_crypto_confusion_flag,ticker_false_positive_risk,duplicate_cluster_id,duplicate_nearby_event_count,lookahead_risk_score,low_lookahead_flag,top5_flag,evidence_excerpt_short_hash,reason_codes,confidence_bucket
1271,-sI2lSNKp60,NVDA,Nvidia,Couch Investor,2025-11-19,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f6d4877dae7de825,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1272,106DBitSrOw,NVDA,Nvidia,Daniel Pronk,2024-08-09,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,5bf15eb68b47655f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1273,106DBitSrOw,AAPL,Apple,Daniel Pronk,2024-08-09,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,a70519820d45ae85,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1274,3qXTO8cJEQ0,PYPL,PayPal,Couch Investor,2025-11-26,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,2b1fe5880587bd3c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1275,3qXTO8cJEQ0,TSLA,Tesla,Couch Investor,2025-11-26,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,66b5daa4fbc15ae3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1276,59HNpkTtKSk,GOOGL,Alphabet,Daniel Pronk,2024-07-23,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,ace5cd6f96412042,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1277,59HNpkTtKSk,GOOGL,Alphabet,Daniel Pronk,2024-07-23,sell,2,40,40,90,1,sell,True,True,False,False,False,,,70,False,False,b6d0a5fd1fef210d,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1278,59HNpkTtKSk,GOOGL,Alphabet,Daniel Pronk,2024-07-23,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,099bfcb5e949e6ad,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1279,59HNpkTtKSk,AMZN,Amazon,Daniel Pronk,2024-07-23,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f05cd926ecce85d3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1280,5PLoEQ4HQ6k,GOOGL,Alphabet,The Investor Channel,2024-04-24,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,32dbbd9b6430b8c0,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1281,5zWVlMFDctw,AMZN,Amazon,The Investor Channel,2024-04-30,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,eb8c6b9967d0bb22,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1282,6YvweUV-ajQ,UBER,Uber,"Mark Roussin, CPA",2024-12-12,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,c50344db0fc66566,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1283,AI6Eg40wiIA,GOOGL,Alphabet,Daniel Pronk,2024-07-18,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,187ae07a95a48c67,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1284,AI6Eg40wiIA,GOOGL,Alphabet,Daniel Pronk,2024-07-18,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,ac843a4a491f9bce,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1285,AI6Eg40wiIA,GOOGL,Alphabet,Daniel Pronk,2024-07-18,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,b3d57f4eee5370fd,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1286,BWqKW5FhMPU,AMD,nan,The Investor Channel,2024-04-30,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,82793e91708023a4,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1287,EBmGIYljxE8,CRM,nan,"Mark Roussin, CPA",2024-12-28,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,28de78ae3a11b3b8,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1288,EBmGIYljxE8,AMD,nan,"Mark Roussin, CPA",2024-12-28,buy,2,55,55,90,1,buy,True,True,False,False,False,,,20,True,True,0d49903bc84a37bb,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1289,EFs06gRjeng,AAPL,Apple,"Mark Roussin, CPA",2025-01-07,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,97cb8de1602c3623,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1290,Ecya2aXzbIQ,NVDA,Nvidia,Couch Investor,2025-11-19,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,d7d8798a2380d55b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1291,IGq1dbxALWw,TSLA,Tesla,Daniel Pronk,2024-07-24,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,38f5090d2de59511,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1292,JYfll2c5rwk,TSLA,Tesla,The Investor Channel,2024-04-24,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,e718431f3946314e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1293,Jk4AD9iZjPI,GOOGL,Alphabet,Couch Investor,2025-11-25,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,c3ea332a736a8eeb,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1294,Jk4AD9iZjPI,GOOGL,Alphabet,Couch Investor,2025-11-25,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,247e11b3bbc4cb13,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1295,Jk4AD9iZjPI,NVDA,Nvidia,Couch Investor,2025-11-25,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,7252fd03ee6a8b8e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1296,Jk4AD9iZjPI,AMD,nan,Couch Investor,2025-11-25,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,d279d89f980c8d19,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1297,Jk4AD9iZjPI,AMD,nan,Couch Investor,2025-11-25,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,ceeb408d95141e00,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1298,Jk4AD9iZjPI,PYPL,PayPal,Couch Investor,2025-11-25,buy,4,80,80,90,1,buy,False,False,False,False,False,,,70,False,False,d31049c7c8f8767d,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1299,Jk4AD9iZjPI,MSFT,Microsoft,Couch Investor,2025-11-25,buy,4,80,80,90,1,buy,False,False,False,False,False,,,70,False,False,45f991e7e03f9099,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1300,Jk4AD9iZjPI,META,Meta,Couch Investor,2025-11-25,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,b0295384afd823a2,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1301,Jk4AD9iZjPI,META,Meta,Couch Investor,2025-11-25,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,76e33c1f37bcd28a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1302,KFZsdeOBIGo,MSFT,Microsoft,Dividendology,2025-06-18,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,82b16548310dc4e0,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1303,KVZG8lFsusw,TSLA,Tesla,"Mark Roussin, CPA",2024-11-06,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,485392d65299790c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1304,M0LVn5AuRtE,GOOGL,Alphabet,Couch Investor,2025-11-18,buy,4,80,80,90,1,buy,False,False,False,False,False,,,70,False,False,6defaa8533a84d5d,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1305,M0LVn5AuRtE,PYPL,PayPal,Couch Investor,2025-11-18,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,62da8b8f7739d4b0,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1306,M0LVn5AuRtE,PYPL,PayPal,Couch Investor,2025-11-18,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,7a35c16789d2416d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1307,M0LVn5AuRtE,PYPL,PayPal,Couch Investor,2025-11-18,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,07f94718e455a4fc,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1308,M0LVn5AuRtE,META,Meta,Couch Investor,2025-11-18,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,0a0e8c835c0f018c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1309,QWuUXX2SotE,PYPL,PayPal,The Investor Channel,2024-04-30,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,ed69b75533faa947,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1310,WSsgV5bChu8,TSLA,Tesla,"Value Investing with Sven Carlin, Ph.D.",2025-04-25,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,0da2f09d990d4b03,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1311,X9Uzxwt5qzo,TSLA,Tesla,Jose Najarro Stocks,2025-10-22,buy,4,85,85,90,1,buy,False,False,False,False,False,,,70,False,True,4bb0e8091cbfea2b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1312,X9Uzxwt5qzo,TSLA,Tesla,Jose Najarro Stocks,2025-10-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,25e56af548419f9c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1313,X9Uzxwt5qzo,TSLA,Tesla,Jose Najarro Stocks,2025-10-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,0455e63a1c9c35dd,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1314,X9Uzxwt5qzo,TSLA,Tesla,Jose Najarro Stocks,2025-10-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,1515a7ca1db64305,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1315,X9Uzxwt5qzo,TSLA,Tesla,Jose Najarro Stocks,2025-10-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,eda865793efff566,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1316,X9Uzxwt5qzo,TSLA,Tesla,Jose Najarro Stocks,2025-10-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,a0c49c8563bdb90f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1317,X9Uzxwt5qzo,TSLA,Tesla,Jose Najarro Stocks,2025-10-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,79a7edbfe55de5d7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1318,X9Uzxwt5qzo,TSLA,Tesla,Jose Najarro Stocks,2025-10-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,4ae1fe71d3806d21,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1319,X9Uzxwt5qzo,NVDA,Nvidia,Jose Najarro Stocks,2025-10-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,9d9b4a026a9b3649,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1320,X9Uzxwt5qzo,AMZN,Amazon,Jose Najarro Stocks,2025-10-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,e84ffa31772d1bed,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1321,dGPgChUSbDY,NFLX,Netflix,"Parkev Tatevosian, CFA",2026-03-29,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,9e80a4df8353d535,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1322,dGPgChUSbDY,NFLX,Netflix,"Parkev Tatevosian, CFA",2026-03-29,buy,2,50,50,90,1,buy,True,True,False,False,False,,,20,True,False,8777b630db5eaaf4,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1323,eNw6yS2Y56s,NVDA,Nvidia,"Mark Roussin, CPA",2024-12-14,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,9dfde70f436ba075,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1324,eNw6yS2Y56s,AMD,nan,"Mark Roussin, CPA",2024-12-14,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,7b95898778b12e25,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1325,eNw6yS2Y56s,AMD,nan,"Mark Roussin, CPA",2024-12-14,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,2c5826e53c7d9f3b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1326,eNw6yS2Y56s,AMZN,Amazon,"Mark Roussin, CPA",2024-12-14,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,3b2647cc3dadeebf,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1327,eNw6yS2Y56s,UBER,Uber,"Mark Roussin, CPA",2024-12-14,buy,4,90,90,90,1,buy,False,False,False,False,False,,,20,True,False,9c856f0a036d6605,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1328,eNw6yS2Y56s,GOOGL,Alphabet,"Mark Roussin, CPA",2024-12-14,buy,4,90,90,90,1,buy,False,False,False,False,False,,,20,True,False,ffa6c90735765ce4,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1329,eNw6yS2Y56s,GOOGL,Alphabet,"Mark Roussin, CPA",2024-12-14,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,724b3fe39ba5da6f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1330,eNw6yS2Y56s,SQ,nan,"Mark Roussin, CPA",2024-12-14,buy,4,90,90,60,1,buy,False,False,False,False,True,,,20,True,False,fe3fa94bc59b8b9a,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1331,eggEEC821zU,MSFT,Microsoft,The Investor Channel,2024-04-13,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,6478f44ab45ec41d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1332,eggEEC821zU,MSFT,Microsoft,The Investor Channel,2024-04-13,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,7379352aea85d31e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1333,eggEEC821zU,AMZN,Amazon,The Investor Channel,2024-04-13,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,bd255c865151c482,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1334,eggEEC821zU,TSLA,Tesla,The Investor Channel,2024-04-13,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,213b9de98b7efb3e,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1335,eggEEC821zU,NFLX,Netflix,The Investor Channel,2024-04-13,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,165b5542fa0607ac,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1336,h-e9icfFDRg,NVDA,Nvidia,"Mark Roussin, CPA",2024-11-23,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,22345042b3902a8b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1337,h-e9icfFDRg,MSFT,Microsoft,"Mark Roussin, CPA",2024-11-23,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,a17c96709d3c3d69,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1338,h-e9icfFDRg,MSFT,Microsoft,"Mark Roussin, CPA",2024-11-23,buy,4,90,90,90,1,buy,False,False,False,False,False,,,20,True,False,f3d2196ebd3cdacb,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1339,h-e9icfFDRg,AAPL,Apple,"Mark Roussin, CPA",2024-11-23,buy,2,55,55,90,1,buy,True,True,False,False,False,,,20,True,True,620457cd29bc1769,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1340,h-e9icfFDRg,AAPL,Apple,"Mark Roussin, CPA",2024-11-23,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,c9fbc1084b415cb1,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1341,mHYihT3g6wE,UBER,Uber,"Mark Roussin, CPA",2024-11-16,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,c34737c24356c925,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1342,nGu7J4V2yGQ,AMD,nan,Jose Najarro Stocks,2025-11-04,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,56dcecb48126a9b5,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1343,nGu7J4V2yGQ,AMD,nan,Jose Najarro Stocks,2025-11-04,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,ad7e58a7ac377fe6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1344,nGu7J4V2yGQ,AMD,nan,Jose Najarro Stocks,2025-11-04,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,7b9fe038886fc942,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1345,nGu7J4V2yGQ,AMD,nan,Jose Najarro Stocks,2025-11-04,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,db5031d31c1936ca,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1346,nGu7J4V2yGQ,PLTR,Palantir,Jose Najarro Stocks,2025-11-04,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,91d7cf703472ab81,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1347,oixTTXv5JFo,NVDA,Nvidia,Jose Najarro Stocks,2025-11-04,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,fa4e8abfdca0d641,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1348,oixTTXv5JFo,NVDA,Nvidia,Jose Najarro Stocks,2025-11-04,sell,2,45,45,90,1,sell,True,True,False,False,False,,,70,False,True,ff6ee73c4e903656,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1349,oixTTXv5JFo,PLTR,Palantir,Jose Najarro Stocks,2025-11-04,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,16068bad64526fdc,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1350,oixTTXv5JFo,PLTR,Palantir,Jose Najarro Stocks,2025-11-04,buy,4,80,80,90,1,buy,False,False,False,False,False,,,70,False,False,fcb344649e8481e8,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1351,oixTTXv5JFo,PLTR,Palantir,Jose Najarro Stocks,2025-11-04,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,900bf412dbac0209,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1352,oixTTXv5JFo,META,Meta,Jose Najarro Stocks,2025-11-04,sell,2,40,40,90,1,sell,True,True,False,False,False,,,70,False,False,a2f9b632ff1e2487,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1353,oixTTXv5JFo,GOOGL,Alphabet,Jose Najarro Stocks,2025-11-04,sell,2,40,40,90,1,sell,True,True,False,False,False,,,70,False,False,6fb106518fffdeef,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1354,qH6EtG6cMdg,NVDA,Nvidia,The Investor Channel,2024-04-19,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,6d6ce726a8542a4b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1355,rQOt1FluT8Q,AMZN,Amazon,Daniel Pronk,2024-07-11,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,9fe974cbbe525d0a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1356,-TOHi_Y2UpQ,SOFI,SoFi,Couch Investor,2025-12-16,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,386bdb845397c425,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1357,0sKFt_JMcTY,NVDA,Nvidia,The Investor Channel,2024-06-12,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,c26fe3f2202c54f2,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1358,0xLoc5ZFIMU,CRM,nan,"Mark Roussin, CPA",2025-03-01,buy,4,90,90,90,1,buy,False,False,False,False,False,,,20,True,False,9f0a9569cc1f203c,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1359,0xLoc5ZFIMU,AMZN,Amazon,"Mark Roussin, CPA",2025-03-01,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,f85f710e1c688545,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1360,0xLoc5ZFIMU,AMZN,Amazon,"Mark Roussin, CPA",2025-03-01,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,2adf8d571a4451ab,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1361,0xLoc5ZFIMU,AMZN,Amazon,"Mark Roussin, CPA",2025-03-01,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,7948ac8a07eedf9b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1362,0xLoc5ZFIMU,NVDA,Nvidia,"Mark Roussin, CPA",2025-03-01,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,545cc3a14d1d4a03,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1363,0xLoc5ZFIMU,PYPL,PayPal,"Mark Roussin, CPA",2025-03-01,buy,4,90,90,90,1,buy,False,False,False,False,False,,,20,True,False,47342703a9957c48,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1364,1EawsAPK3Dc,NVDA,Nvidia,"Mark Roussin, CPA",2025-01-30,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,83b54730b61c1fc0,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1365,5K5AbqFlvDo,AMZN,Amazon,"Mark Roussin, CPA",2025-02-04,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,7ab4ca5614107150,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1366,5KczevwSTvA,NFLX,Netflix,Couch Investor,2025-12-15,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,2b52a685da873c1d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1367,5KczevwSTvA,TSLA,Tesla,Couch Investor,2025-12-15,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,a5afc55d0f3a4eb9,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1368,5SwfsZKX0Wk,NVDA,Nvidia,Jose Najarro Stocks,2025-11-19,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,40a5e7d1472525f5,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1369,5SwfsZKX0Wk,NVDA,Nvidia,Jose Najarro Stocks,2025-11-19,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,ea018df308815a10,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1370,5SwfsZKX0Wk,NVDA,Nvidia,Jose Najarro Stocks,2025-11-19,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,4509eb038b537ebd,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1371,5ZPmwYaROH4,AAPL,Apple,"Value Investing with Sven Carlin, Ph.D.",2025-09-08,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,2c7d19cad270fa41,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1372,B0768azDNlg,AMZN,Amazon,"Parkev Tatevosian, CFA",2026-04-03,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,87d1066e592b05f4,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1373,B0768azDNlg,UBER,Uber,"Parkev Tatevosian, CFA",2026-04-03,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,970c369090181f59,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1374,BD1amYah6XY,PYPL,PayPal,Couch Investor,2025-12-11,buy,4,80,80,90,1,buy,False,False,False,False,False,,,70,False,False,bcb930691598c28e,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1375,BD1amYah6XY,PYPL,PayPal,Couch Investor,2025-12-11,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,43753d1b4ced8e95,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1376,BD1amYah6XY,UBER,Uber,Couch Investor,2025-12-11,buy,4,80,80,90,1,buy,False,False,False,False,False,,,70,False,False,83c95e925bc8f89d,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1377,F-rlTnig8kM,AAPL,Apple,"Value Investing with Sven Carlin, Ph.D.",2025-06-19,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,4d2fba913fc50505,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1378,F0AbrBHeBaA,NVDA,Nvidia,The Investor Channel,2024-06-28,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,681f8414527fbc61,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1379,F0AbrBHeBaA,NVDA,Nvidia,The Investor Channel,2024-06-28,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,eb64ffe7074b0cf6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1380,F0AbrBHeBaA,TSLA,Tesla,The Investor Channel,2024-06-28,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,85aaf68b8af42de3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1381,F0AbrBHeBaA,TSLA,Tesla,The Investor Channel,2024-06-28,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,bd902827e92dac7c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1382,GSMDAFFGQfY,NVDA,Nvidia,The Investor Channel,2024-05-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,b888aabc6ed3fb4d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1383,GSMDAFFGQfY,NVDA,Nvidia,The Investor Channel,2024-05-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,08741892cd74c302,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1384,GSMDAFFGQfY,NVDA,Nvidia,The Investor Channel,2024-05-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,7eb49ff2bfe7a572,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1385,GSMDAFFGQfY,NVDA,Nvidia,The Investor Channel,2024-05-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,9bf2d5417d24fa4f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1386,GSMDAFFGQfY,AAPL,Apple,The Investor Channel,2024-05-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,1d6efe1448cba52d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1387,GtCiy06cRBM,AMZN,Amazon,"Mark Roussin, CPA",2025-02-15,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,5d84b73cea7930ac,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
